student_id,minutes_watched,days_engage,eng_quiz,eng_exam,eng_hub_qa,st_purch
287138.0,1.1,1.0,,,,
287139.0,6.7,1.0,1.0,,,
287140.0,,,,,,
287141.0,,,,,,
287142.0,,,,,,
287143.0,2950.8,45.0,1.0,1.0,,1.0
287144.0,96.7,1.0,1.0,,,
287145.0,0.1,1.0,,,,
287146.0,,,,,,
287147.0,,,,,,
287148.0,4.4,1.0,1.0,1.0,,
287149.0,21.900000000000002,2.0,,1.0,,
287150.0,,,,,,
287151.0,71.1,3.0,,1.0,,
287152.0,,,,,,
287153.0,42.9,4.0,1.0,,,
287154.0,,,,,,
287155.0,,,,,,
287156.0,,,,,,
287157.0,53.0,2.0,1.0,,,
287158.0,221.6,8.0,1.0,,,1.0
287159.0,,,,,,
287160.0,0.3,2.0,,1.0,,
287161.0,,,,,,
287162.0,,,,,,
287163.0,,,,,,
287164.0,,,,,,
287165.0,0.7,1.0,1.0,,,
287167.0,0.1,1.0,,,,
287168.0,,,,,,
287169.0,,,,,,
287170.0,29.8,2.0,1.0,,,
287171.0,,,,,,
287172.0,,,,,,
287173.0,1.5,1.0,,,,
287174.0,0.1,1.0,,,,
287175.0,,,,,,
287176.0,,,,,,
287177.0,,,,,,
287178.0,,,,,,
287179.0,,,,,,
287180.0,635.3,7.0,1.0,,,1.0
287181.0,,,,,,
287182.0,41.7,2.0,1.0,1.0,,
287183.0,,1.0,,1.0,,
287184.0,,,,,,
287185.0,,,,,,
287186.0,,,,,,
287187.0,,,,,,
287188.0,,,,,,
287189.0,45.9,2.0,1.0,1.0,,
287190.0,0.2,1.0,,,,
287191.0,,,,,,
287192.0,,,,,,
287193.0,,,,,,
287194.0,39.199999999999996,2.0,1.0,1.0,,
287195.0,,,,,,
287196.0,44.0,2.0,1.0,,,
287197.0,,,,,,
287198.0,,,,,,
287199.0,,,,,,
287200.0,,,,,,
287201.0,,,,,,
287202.0,,,,,,
287203.0,1.5,1.0,,,,
287204.0,,,,,,
287205.0,1.3,1.0,,,,
287206.0,12.6,3.0,,,,
287207.0,16.400000000000002,2.0,1.0,,,
287208.0,51.3,2.0,1.0,,,
287209.0,4.2,1.0,,,,
287210.0,0.4,1.0,,,,
287211.0,,,,,,
287212.0,49.8,1.0,1.0,1.0,,
287213.0,,,,,,
287214.0,290.90000000000003,8.0,1.0,1.0,,1.0
287215.0,0.1,1.0,,,,
287216.0,0.7,1.0,,,,
287217.0,12.5,1.0,,,,
287218.0,,,,,,
287219.0,,,,,,
287220.0,0.1,1.0,,,,
287221.0,8.7,1.0,1.0,,,
287222.0,,,,,,
287223.0,,,,,,
287224.0,,,,,,
287225.0,,,,,,
287226.0,10.5,1.0,1.0,,,
287227.0,0.4,1.0,,,,
287228.0,,,,,,
287229.0,,,,,,
287230.0,7.3999999999999995,2.0,1.0,,,
287231.0,,,,,,
287232.0,,,,,,
287233.0,,,,,,
287234.0,,1.0,,1.0,,
287235.0,,,,,,
287236.0,2.4,1.0,,,,
287237.0,,,,,,
287238.0,656.8,10.0,1.0,1.0,,1.0
287239.0,,,,,,
287240.0,,,,,,
287241.0,3.8,1.0,,,,
287242.0,,,,,,
287243.0,69.6,2.0,1.0,,,
287244.0,29.5,2.0,,,,
287245.0,61.0,1.0,1.0,,,1.0
287246.0,50.6,7.0,1.0,,,
287248.0,6.699999999999999,2.0,,,,
287249.0,0.8,1.0,,,,
287250.0,,,,,,
287251.0,0.4,1.0,,,,
287252.0,,,,,,
287253.0,,,,,,
287254.0,,,,,,
287256.0,7.9,1.0,1.0,,,
287257.0,,,,,,
287258.0,,,,,,
287259.0,,,,,,
287260.0,,,,,,
287261.0,,,,,,
287262.0,,,,,,
287263.0,21.9,1.0,,1.0,,
287264.0,,,,,,
287265.0,14.3,1.0,,1.0,,
287266.0,,,,,,
287267.0,19.0,1.0,,,,
287268.0,,,,,,
287269.0,,,,,,
287270.0,,1.0,,1.0,,
287271.0,,,,,,
287272.0,,,,,,
287273.0,,,,,,
287274.0,,,,,,
287275.0,,,,,,
287276.0,,,,,,
287277.0,,,,,,
287278.0,16.8,2.0,1.0,,,
287279.0,0.2,1.0,,,,
287280.0,,,,,,
287281.0,3.2,1.0,,,,
287282.0,0.7,1.0,,,,
287283.0,0.6,1.0,,,,
287284.0,,,,,,
287285.0,121.0,5.0,1.0,,,
287286.0,,,,,,
287287.0,45.4,2.0,1.0,1.0,,
287288.0,39.9,2.0,,1.0,,
287289.0,,,,,,
287290.0,0.2,1.0,,,,
287291.0,434.4,6.0,1.0,1.0,,1.0
287292.0,,,,,,
287293.0,,,,,,
287294.0,,,,,,
287295.0,,,,,,
287296.0,0.2,1.0,1.0,1.0,,
287297.0,,,,,,
287298.0,,,,,,
287299.0,,,,,,
287300.0,1.1,1.0,,,,
287301.0,4.0,1.0,,,,
287302.0,,,,,,
287303.0,,,,,,
287304.0,,,,,,
287305.0,,,,,,
287306.0,97.8,8.0,,1.0,,
287307.0,,,,,,
287308.0,25.3,1.0,,,,
287309.0,13.1,1.0,1.0,,,
287310.0,,,,,,
287311.0,,,,,,
287312.0,2.1,1.0,,,,
287313.0,,,,,,
287315.0,11.9,1.0,,,,
287316.0,,,,,,
287318.0,0.2,1.0,,,,
287319.0,,,,,,
287320.0,46.9,1.0,1.0,,,
287321.0,,,,,,
287322.0,6.7,1.0,1.0,,,
287323.0,,,,,,
287324.0,6.4,2.0,,,,
287325.0,,,,,,
287326.0,,,,,,
287327.0,10.8,2.0,1.0,,,
287328.0,7.5,1.0,1.0,,,
287329.0,,,,,,
287330.0,1244.2,18.0,1.0,1.0,,1.0
287331.0,401.3,11.0,1.0,,,1.0
287332.0,,,,,,
287333.0,2.8,1.0,,,,
287334.0,912.3,26.0,1.0,1.0,,1.0
287335.0,,,,,,
287336.0,46.599999999999994,2.0,1.0,,,
287337.0,20.9,1.0,,,,
287338.0,,,,,,
287339.0,,,,,,
287340.0,,,,,,
287341.0,,,,,,
287342.0,,,,,,
287343.0,14.8,1.0,1.0,,,
287344.0,1.4,1.0,,,,
287345.0,13.2,1.0,1.0,,,
287346.0,35.7,2.0,,,,
287347.0,51.2,2.0,,1.0,,
287348.0,1.3,1.0,,,,
287349.0,0.5,1.0,,,,
287350.0,0.2,1.0,,,,
287351.0,,,,,,
287352.0,11.3,1.0,1.0,,,
287353.0,24.9,4.0,1.0,1.0,,
287354.0,,,,,,
287355.0,,,,,,
287356.0,,,,,,
287357.0,,,,,,
287358.0,,,,,,
287359.0,,,,,,
287360.0,,,,,,
287361.0,,,,,,
287362.0,,,,,,
287363.0,99.7,8.0,1.0,1.0,,
287364.0,,,,,,
287365.0,,,,,,
287366.0,,,,,,
287367.0,20.2,1.0,,1.0,,
287368.0,,,,,,
287369.0,117.9,3.0,1.0,1.0,,
287370.0,,,,,,
287371.0,,,,,,
287373.0,366.2,8.0,1.0,1.0,,1.0
287374.0,,,,,,
287375.0,,,,,,
287376.0,,,,,,
287377.0,,,,,,
287378.0,20.5,1.0,,1.0,,
287379.0,,,,,,
287380.0,,,,,,
287381.0,,,,,,
287382.0,12.0,1.0,,,,
287383.0,0.4,1.0,,,,
287384.0,,,,,,
287385.0,,,,,,
287386.0,,,,,,
287387.0,,,,,,
287388.0,1.1,1.0,,,,
287389.0,75.9,2.0,1.0,,1.0,
287390.0,,,,,,
287391.0,,,,,,
287392.0,,,,,,
287393.0,,,,,,
287394.0,,,,,,
287395.0,6.2,1.0,,,,
287396.0,,,,,,
287397.0,6.8,1.0,,,,
287399.0,,,,,,
287400.0,4.6000000000000005,2.0,,,,
287401.0,43.9,1.0,1.0,1.0,,
287402.0,,,,,,
287403.0,,,,,,
287404.0,,,,,,
287405.0,0.1,1.0,,,,
287406.0,41.2,2.0,1.0,1.0,,
287407.0,3.8,1.0,,,,
287408.0,,,,,,
287409.0,0.1,1.0,,,,
287410.0,,,,,,
287411.0,2.3,1.0,,,,
287412.0,,,,,,
287413.0,4.2,2.0,,,,
287414.0,,,,,,
287415.0,,,,,,
287416.0,17.8,1.0,1.0,,,
287417.0,5.3,1.0,1.0,,,
287418.0,2.5,1.0,,,,
287419.0,2.6,1.0,,,,
287420.0,63.5,1.0,1.0,,,
287421.0,,,,,,
287422.0,,,,,,
287423.0,,,,,,
287424.0,0.1,1.0,,,,
287425.0,51.2,2.0,1.0,,,
287426.0,6.6,1.0,1.0,,,
287427.0,,,,,,1.0
287428.0,,,,,,
287429.0,,,,,,
287430.0,12.5,2.0,1.0,,,
287431.0,46.9,4.0,1.0,,,
287432.0,,,,,,
287433.0,,,,,,
287434.0,31.2,1.0,1.0,,,1.0
287435.0,,,,,,
287436.0,545.3,12.0,1.0,1.0,,1.0
287437.0,15.2,1.0,1.0,,,
287438.0,,,,,,
287439.0,22.1,1.0,,,,
287440.0,0.1,1.0,,,,
287441.0,49.099999999999994,2.0,1.0,,,
287442.0,,,,,,
287443.0,0.1,1.0,,,,
287444.0,42.5,1.0,,1.0,,
287445.0,,,,,,
287446.0,,,,,,
287447.0,,,,,,
287448.0,,,,,,
287449.0,,,,,,
287450.0,1.1,1.0,,,,
287451.0,,,,,,
287452.0,,,,,,
287453.0,69.5,7.0,1.0,,,
287454.0,10.4,1.0,,1.0,,
287455.0,,,,,,
287456.0,0.7,1.0,1.0,,,
287457.0,,,,,,
287458.0,5.2,1.0,,,,
287459.0,62.0,1.0,,1.0,,
287460.0,,,,,,
287461.0,,,,,,
287463.0,34.9,1.0,,,,
287464.0,26.7,1.0,,,,
287465.0,,,,,,
287466.0,0.1,1.0,,,,1.0
287467.0,,,,,,
287468.0,,,,,,
287469.0,,,,,,
287470.0,31.0,2.0,,,,
287471.0,30.0,2.0,1.0,,,
287472.0,,,,,,
287473.0,463.4,19.0,1.0,1.0,1.0,1.0
287474.0,23.6,1.0,1.0,,,
287475.0,10.899999999999999,2.0,,,,
287476.0,15.3,1.0,1.0,,,
287477.0,4.0,1.0,,,,
287478.0,33.6,1.0,1.0,,,1.0
287479.0,0.5,1.0,,,,
287480.0,3.0,1.0,,,,
287481.0,32.4,2.0,,1.0,,
287482.0,147.9,4.0,1.0,1.0,,
287483.0,,,,,,
287484.0,0.2,1.0,,,,
287485.0,44.4,1.0,,,,
287486.0,0.8,1.0,,,,
287487.0,,,,,,
287488.0,1.2000000000000002,2.0,,,,
287489.0,,,,,,
287490.0,923.1,32.0,1.0,1.0,,1.0
287491.0,0.1,1.0,,,,
287492.0,,,,,,
287493.0,,,,,,
287494.0,5.3,1.0,,,,
287495.0,29.8,1.0,1.0,,,
287496.0,,,,,,
287497.0,,,,,,
287498.0,,,,,,
287499.0,151.8,5.0,1.0,1.0,,1.0
287500.0,20.1,1.0,,,,
287501.0,0.4,1.0,,,,
287502.0,,,,,,
287503.0,,,,,,
287504.0,50.1,2.0,1.0,,,
287505.0,,,,,,
287506.0,3.0,1.0,,,,
287507.0,4.1,1.0,,,,
287508.0,14.8,1.0,1.0,,,
287509.0,,,,,,
287510.0,1.4,1.0,,,,
287511.0,,,,,,
287512.0,,,,,,
287513.0,0.3,1.0,,,,
287514.0,,,,,,
287515.0,,,,,,
287516.0,7.1,1.0,,,,
287517.0,0.1,1.0,,,,
287518.0,0.6,1.0,,,,
287519.0,2.3,2.0,,,,
287520.0,0.1,1.0,,,,
287521.0,0.2,1.0,,,,
287522.0,1.1,1.0,,,,
287523.0,,,,,,
287524.0,5.5,1.0,,,,
287525.0,,,,,,
287526.0,575.3,11.0,1.0,1.0,,1.0
287527.0,54.5,2.0,1.0,,,
287528.0,,,,,,
287529.0,0.8,1.0,,,,
287530.0,0.5,1.0,,,,
287531.0,86.1,4.0,,,,
287532.0,,,,,,
287533.0,0.7,1.0,1.0,,,
287534.0,,,,,,
287535.0,4.7,1.0,1.0,1.0,,
287536.0,7.3,1.0,1.0,,,
287537.0,38.9,2.0,,1.0,,
287538.0,,,,,,
287539.0,83.3,2.0,1.0,,,
287540.0,,,,,,
287541.0,,,,,,
287542.0,,,,,,
287543.0,0.1,1.0,,,,
287544.0,,,,,,
287545.0,,,,,,
287546.0,1.0,1.0,,,,
287547.0,1.6,1.0,,,,
287548.0,213.4,6.0,1.0,1.0,,1.0
287549.0,,,,,,
287550.0,2.7,1.0,,,,
287551.0,,,,,,
287552.0,29.9,1.0,1.0,,,
287553.0,,,,,,
287554.0,,,,,,
287555.0,,,,,,
287556.0,,,,,,
287557.0,41.2,2.0,1.0,1.0,,
287558.0,,,,,,
287559.0,6.3,1.0,1.0,,,
287560.0,0.3,1.0,,,,
287561.0,15.7,1.0,1.0,,,
287563.0,,,,,,
287564.0,,,,,,
287565.0,1517.6,43.0,1.0,1.0,,1.0
287566.0,,,,,,
287567.0,40.9,1.0,1.0,1.0,,
287568.0,10.8,1.0,1.0,,,
287569.0,1.1,1.0,,,,
287570.0,0.1,1.0,,,,
287571.0,2.8,1.0,,,,
287572.0,,,,,,
287573.0,,,,,,
287574.0,55.6,1.0,1.0,1.0,,
287575.0,0.9,1.0,,,,
287576.0,,,,,,
287577.0,,,,,,
287578.0,22.7,1.0,,,,
287579.0,44.8,1.0,1.0,1.0,,
287581.0,0.6,1.0,,,,
287582.0,1.7,2.0,,,,
287583.0,1.4,1.0,,,,
287584.0,4.9,1.0,,,,
287585.0,,,,,,
287586.0,,,,,,
287587.0,12.1,2.0,1.0,,,
287588.0,,,,,,
287589.0,,,,,,
287590.0,10.5,4.0,,,,
287591.0,,,,,,
287592.0,4.6,1.0,,,,
287593.0,,,,,,
287594.0,,,,,,
287595.0,,,,,,
287596.0,,,,,,
287597.0,,,,,,
287598.0,,,,,,
287599.0,0.3,1.0,,,,
287600.0,10.2,1.0,,,,
287601.0,1.1,1.0,,,,
287602.0,42.3,3.0,1.0,1.0,,
287603.0,,,,,,
287604.0,,,,,,
287605.0,,,,,,
287606.0,2.0,2.0,,,,
287607.0,,,,,,
287608.0,,,,,,
287609.0,22.4,1.0,1.0,,,
287610.0,0.5,2.0,,,,
287611.0,0.1,1.0,,,,
287612.0,14.2,1.0,,,,
287613.0,,,,,,
287614.0,,,,,,
287615.0,0.1,1.0,,,,
287616.0,6.2,1.0,,,,
287617.0,33.599999999999994,2.0,,,,
287618.0,64.3,3.0,1.0,,,
287619.0,,,,,,
287620.0,0.5,1.0,,,,
287621.0,,,,,,
287622.0,,,,,,
287623.0,,,,,,
287624.0,,,,,,
287625.0,12.4,1.0,,,,
287626.0,,,,,,
287627.0,,,,,,
287628.0,,,,,,
287629.0,1.5,1.0,,,,
287630.0,0.3,1.0,,,,
287631.0,,,,,,
287632.0,459.2,16.0,1.0,1.0,,1.0
287633.0,46.5,2.0,1.0,,,
287634.0,,,,,,
287635.0,,,,,,
287636.0,197.2,7.0,1.0,1.0,,
287637.0,23.5,2.0,,1.0,,
287638.0,0.2,1.0,,,,
287639.0,,,,,,
287640.0,,,,,,
287641.0,,,,,,
287642.0,,,,,,
287643.0,,,,,,
287644.0,,,,,,
287645.0,,,,,,
287646.0,3.5,1.0,,,,
287647.0,,,,,,
287648.0,,,,,,
287649.0,,,,,,
287650.0,,,,,,
287651.0,,,,,,
287652.0,,,,,,
287653.0,1.0,1.0,,,,
287654.0,,,,,,
287655.0,,,,,,
287656.0,10.899999999999999,2.0,1.0,,,
287657.0,,,,,,
287658.0,7.6,1.0,,,,
287659.0,41.8,1.0,,1.0,,
287660.0,100.30000000000001,4.0,,1.0,,
287661.0,19.7,1.0,,,,
287662.0,,,,,,
287663.0,,,,,,
287664.0,,,,,,
287665.0,,,,,,
287666.0,9.8,1.0,1.0,,,
287667.0,4.0,1.0,,,,
287668.0,,,,,,
287669.0,,,,,,
287670.0,18.1,1.0,1.0,,,
287671.0,0.3,1.0,,,,
287672.0,,,,,,
287673.0,,,,,,
287675.0,,,,,,
287676.0,57.6,3.0,1.0,,,
287677.0,,,,,,
287678.0,,,,,,
287679.0,6.7,1.0,,,,
287680.0,,,,,,
287681.0,,,,,,
287682.0,,,,,,
287683.0,0.6,1.0,1.0,,,
287684.0,0.5,1.0,,,,
287685.0,,,,,,
287686.0,,,,,,
287687.0,,,,,,
287688.0,304.3,19.0,1.0,1.0,1.0,1.0
287689.0,,,,,,
287690.0,,,,,,
287691.0,,,,,,
287692.0,,,,,,
287693.0,,,,,,
287694.0,,,,,,
287695.0,,,,,,
287696.0,,,,,,
287697.0,0.2,1.0,,,,
287698.0,,,,,,
287699.0,,,,,,
287700.0,,,,,,
287701.0,41.7,2.0,1.0,1.0,,
287702.0,,,,,,
287703.0,21.9,1.0,,,,
287704.0,19.200000000000003,2.0,1.0,,,
287706.0,,,,,,
287708.0,,,,,,
287709.0,,,,,,
287710.0,,,,,,
287711.0,67.2,1.0,,,,
287712.0,,,,,,
287713.0,,,,,,
287714.0,,,,,,
287715.0,,,,,,
287716.0,0.4,1.0,,,,
287717.0,0.2,1.0,,,,
287718.0,41.7,1.0,,,,
287719.0,,,,,,
287720.0,3.8,1.0,1.0,,,
287721.0,87.9,6.0,1.0,,,1.0
287722.0,30.4,1.0,1.0,,,
287723.0,,,,,,
287724.0,,,,,,
287725.0,,,,,,
287726.0,2.0,1.0,,,,
287727.0,,,,,,
287728.0,,,,,,
287729.0,,,,,,
287730.0,,,,,,
287731.0,,,,,,
287732.0,,,,,,
287733.0,3.7,1.0,,,,
287734.0,,,,,,
287735.0,,,,,,
287736.0,0.5,1.0,,,,
287737.0,728.0,9.0,1.0,1.0,,1.0
287738.0,2.3,1.0,,,,
287739.0,434.9,9.0,1.0,1.0,,1.0
287740.0,7.7,2.0,,,,
287741.0,,,,,,
287742.0,,,,,,
287743.0,,,,,,
287744.0,,,,,,
287745.0,86.60000000000001,4.0,1.0,,,
287746.0,,,,,,
287747.0,0.4,1.0,,,,
287748.0,17.8,1.0,1.0,,,
287749.0,3.7,1.0,1.0,,,
287750.0,32.4,2.0,1.0,,,
287751.0,10.3,1.0,1.0,,,
287752.0,11.2,1.0,,,,
287753.0,,,,,,
287754.0,0.3,1.0,,,,
287755.0,,,,,,
287756.0,,,,,,
287757.0,0.4,1.0,,,,
287758.0,,,,,,
287759.0,1.2,1.0,,,,
287760.0,47.6,2.0,1.0,,,
287761.0,,,,,,
287762.0,10.8,2.0,1.0,,,
287763.0,,,,,,
287764.0,,,,,,
287765.0,,,,,,
287766.0,6.2,1.0,1.0,,,
287767.0,1.1,1.0,,,,
287768.0,,,,,,
287769.0,13.6,4.0,,,,
287770.0,,,,,,
287771.0,0.5,1.0,,,,
287772.0,0.3,1.0,,,,
287773.0,10.3,1.0,1.0,,,
287774.0,7.3,1.0,1.0,,,
287775.0,,,,,,
287776.0,,,,,,
287777.0,,,,,,
287778.0,2.4,1.0,,,,
287779.0,,,,,,
287780.0,,,,,,
287781.0,36.3,1.0,1.0,,,
287782.0,,,,,,
287783.0,,,,,,
287784.0,3.0,1.0,,,,
287785.0,0.1,1.0,,,,
287786.0,,,,,,
287787.0,7.2,1.0,1.0,,,
287788.0,123.60000000000001,2.0,1.0,1.0,,
287789.0,32.9,1.0,,1.0,,
287790.0,,,,,,
287791.0,3.2,1.0,,,,
287792.0,10.6,1.0,,,,
287793.0,,,,,,
287794.0,,,,,,
287795.0,,,,,,
287796.0,,,,,,
287797.0,,,,,,
287798.0,19.3,1.0,1.0,,,
287799.0,45.099999999999994,3.0,1.0,,,
287800.0,,,,,,
287801.0,1.2,1.0,,,,
287802.0,0.4,1.0,,,,
287803.0,,,,,,
287804.0,20.6,1.0,1.0,,,
287805.0,14.3,1.0,,,,
287806.0,,,,,,
287807.0,,,,,,
287808.0,,,,,,
287809.0,1.0,1.0,,,,
287810.0,1.0,1.0,,,,
287811.0,28.5,1.0,1.0,,,
287812.0,,,,,,
287813.0,,,,,,
287814.0,,,,,,
287815.0,5.1,1.0,,,,
287816.0,,,,,,
287817.0,,,,,,
287818.0,0.1,1.0,,,,
287819.0,167.1,5.0,,1.0,,
287820.0,2.3,2.0,,,,1.0
287821.0,33.4,1.0,1.0,,,
287822.0,,,,,,
287823.0,,,,,,
287824.0,,,,,,
287825.0,129.4,3.0,1.0,1.0,,
287826.0,,,,,,
287827.0,3.2,1.0,,,,
287828.0,6.199999999999999,2.0,1.0,,,
287829.0,,,,,,
287830.0,,,,,,
287831.0,6.1,1.0,,,,
287832.0,,,,,,
287833.0,45.900000000000006,2.0,1.0,,,
287834.0,0.8,1.0,,,,
287835.0,,,,,,
287836.0,41.9,2.0,1.0,1.0,,
287837.0,,,,,,
287838.0,,,,,,
287839.0,,,,,,
287840.0,0.6,1.0,,,,
287841.0,,,,,,
287842.0,2.0,1.0,,1.0,,
287843.0,,,,,,
287844.0,14.0,1.0,1.0,,,
287845.0,1.6,1.0,,,,
287846.0,6.2,1.0,,,,
287847.0,,,,,,
287848.0,54.900000000000006,2.0,1.0,,,
287849.0,6.8,1.0,1.0,,,
287850.0,37.7,4.0,,,,
287851.0,,,,,,
287852.0,,,,,,
287853.0,18.8,1.0,1.0,,,
287854.0,,,,,,
287855.0,,,,,,
287856.0,75.89999999999999,5.0,1.0,,,
287857.0,,,,,,
287858.0,,,,,,
287859.0,,,,,,
287861.0,,,,,1.0,
287862.0,,,,,,
287863.0,31.6,2.0,1.0,,,
287864.0,,,,,,
287865.0,,,,,,
287866.0,37.300000000000004,2.0,,,,
287867.0,,,,,,
287868.0,,,,,,
287869.0,,,,,,
287870.0,,,,,,
287871.0,,,,,,
287872.0,,,,,,
287873.0,,,,1.0,,
287874.0,54.0,2.0,,,,
287875.0,,,,,,
287876.0,,,,,,
287877.0,,,,,,
287878.0,29.5,2.0,1.0,,,
287879.0,0.1,1.0,,,,
287880.0,5.9,1.0,1.0,,,
287881.0,,,,,,
287882.0,,,,,,
287883.0,,,,,,
287884.0,2.2,1.0,,,,
287885.0,5.9,1.0,,,,
287886.0,,,,,,
287887.0,,,,,,
287888.0,,,,,,
287889.0,1.1,1.0,,,,
287890.0,18.9,2.0,,,,
287891.0,,,,,,
287892.0,,,,,,
287893.0,9.2,1.0,,,,
287894.0,1.1,1.0,,,,
287895.0,,,,,,
287896.0,258.9,9.0,1.0,1.0,,1.0
287898.0,0.1,1.0,,,,
287899.0,,,,,,
287900.0,1.0,1.0,,,,
287901.0,,,,,,
287902.0,,,,,,
287903.0,41.1,1.0,1.0,,,
287904.0,,,,,,
287905.0,,,,,,
287906.0,,,,,,
287907.0,,,,,,
287908.0,13.3,1.0,1.0,,,
287909.0,0.3,1.0,,,,
287910.0,6.7,2.0,,,,
287911.0,,,,,,
287912.0,,,,,,
287913.0,,,,,,
287914.0,,,,,,
287915.0,,1.0,,1.0,,
287916.0,38.4,3.0,1.0,,,
287917.0,,,,,,
287918.0,4.1,1.0,1.0,,,
287919.0,4.3,2.0,,,,
287920.0,,,,,,
287921.0,26.700000000000003,2.0,1.0,,,
287922.0,,,,,,
287923.0,,,,,,
287924.0,3.4,1.0,1.0,,,
287925.0,,,,,,
287926.0,49.2,1.0,1.0,1.0,,1.0
287927.0,1.6,1.0,1.0,,,
287928.0,0.4,1.0,,,,
287929.0,6.1,1.0,,,,
287930.0,5.0,1.0,,,,
287931.0,126.7,12.0,1.0,,,
287932.0,36.0,1.0,,,,
287933.0,,,,,,
287934.0,5.7,1.0,,,,
287935.0,,,,,,
287936.0,23.5,2.0,1.0,1.0,,
287937.0,,,,,,
287938.0,,,,,,
287939.0,,,,,,
287940.0,,,,,,
287941.0,1.4000000000000001,2.0,,,,
287942.0,19.0,2.0,1.0,,,
287943.0,,,,,,
287944.0,,,,,,
287945.0,0.2,1.0,,,,
287946.0,,,,,,
287947.0,,,,,,
287948.0,27.7,1.0,,,,
287949.0,1.4,1.0,,,,
287950.0,,,,,,
287951.0,,,,,,
287952.0,7.800000000000001,2.0,1.0,,,
287953.0,,,,,,
287954.0,,,,,,
287955.0,,,,,,
287956.0,,,,,,
287957.0,,,,,,
287958.0,,,,,,
287959.0,0.8,1.0,1.0,,,
287960.0,,,,,,
287961.0,42.8,3.0,1.0,1.0,,
287962.0,,,,,,
287963.0,,,,,,
287964.0,,,,,,
287965.0,,,,,,
287966.0,,,,,,
287967.0,,,,,,
287968.0,6.7,1.0,,,,
287969.0,,,,,,
287970.0,19.5,1.0,1.0,,,
287971.0,,,,,,
287972.0,,,,,,
287973.0,,,,,,
287974.0,,1.0,,1.0,,
287975.0,504.70000000000005,22.0,1.0,,,1.0
287976.0,,,,,,
287977.0,,,,,,
287978.0,,,,,,
287980.0,,,,,,
287981.0,43.7,1.0,1.0,1.0,,
287982.0,,,,,,
287983.0,,,,,,
287984.0,,,,,,
287985.0,38.9,4.0,1.0,1.0,,
287986.0,,,,,,
287987.0,,,,,,
287988.0,,,,,,
287989.0,,,,,,
287990.0,,,,,,
287991.0,,,,,,
287992.0,,,,,,
287993.0,232.5,4.0,1.0,1.0,1.0,1.0
287994.0,,,,,,
287995.0,,,,,,
287996.0,18.5,1.0,1.0,,,
287997.0,6.7,1.0,,,,
287998.0,,,,,,
287999.0,,,,,,
288000.0,7.6,1.0,,,,
288001.0,12.7,1.0,1.0,,,
288002.0,,,,,,
288003.0,279.0,13.0,1.0,1.0,,1.0
288004.0,19.4,1.0,,,,
288005.0,0.1,1.0,,,,
288006.0,,,,,,
288007.0,,,,,,
288008.0,,,,,,
288009.0,,,,,,
288010.0,0.7,1.0,,,,
288011.0,47.5,1.0,1.0,,,
288012.0,0.4,1.0,,,,
288013.0,,,,,,
288014.0,1.5,1.0,,,,
288015.0,1.4,1.0,,,,
288016.0,90.4,5.0,1.0,1.0,,
288017.0,,,,,,
288018.0,,,,,,
288019.0,,,,,,
288020.0,0.4,1.0,,,,
288021.0,133.2,3.0,1.0,1.0,,1.0
288022.0,,,,,,
288023.0,,,,,,
288024.0,73.7,2.0,1.0,1.0,,
288025.0,,,,,,
288026.0,,,,,,
288027.0,0.8,1.0,,,,
288028.0,,,,,,
288029.0,63.2,1.0,1.0,,,
288030.0,,,,,,
288031.0,,,,,,
288033.0,,,,,,
288034.0,41.1,3.0,1.0,1.0,,
288035.0,,,,,,
288036.0,,,,,,
288037.0,,,,,,
288038.0,81.10000000000001,3.0,1.0,,,
288039.0,,,,,,
288040.0,33.9,1.0,,,,
288041.0,1.6,1.0,,,,
288042.0,,,,,,
288043.0,0.3,1.0,,,,
288044.0,26.7,2.0,1.0,1.0,,
288045.0,0.30000000000000004,2.0,,,,
288046.0,,,,,,
288047.0,3.3,2.0,,1.0,,
288048.0,,,,,,
288049.0,,,,,,
288050.0,,1.0,,1.0,,
288051.0,,,,,,
288052.0,1.1,1.0,,,,
288053.0,,,,,,
288054.0,3.8,1.0,,,,
288055.0,42.8,1.0,1.0,1.0,,
288056.0,4.1,1.0,,,,
288057.0,,,,,,
288058.0,,,,,,
288059.0,59.699999999999996,4.0,1.0,,,
288060.0,,1.0,,1.0,,
288061.0,1.6,1.0,,,,
288062.0,,,,,,
288063.0,,,,,,
288064.0,,,,,,
288065.0,38.4,1.0,1.0,,,
288066.0,,,,,,
288067.0,22.8,1.0,,,,
288068.0,32.2,3.0,,,,
288069.0,0.1,1.0,,,,
288070.0,12.3,2.0,,,,
288071.0,138.5,8.0,1.0,1.0,,1.0
288072.0,10.7,1.0,,,,
288073.0,2.2,1.0,,,,
288074.0,,,,,,
288075.0,,,,,,1.0
288076.0,,,,,,1.0
288077.0,0.5,1.0,,,,1.0
288078.0,,,,,,
288079.0,26.7,1.0,1.0,,,
288080.0,,,,,,
288081.0,26.6,2.0,,,,
288082.0,43.1,2.0,,1.0,,
288083.0,38.4,1.0,1.0,,,
288084.0,,,,,,
288085.0,,,,,,
288086.0,,,,,,
288087.0,1.7,1.0,,,,
288088.0,131.2,9.0,1.0,1.0,1.0,
288089.0,0.9,1.0,,,,
288090.0,,,,,,
288091.0,,,,,,
288092.0,15.5,1.0,,,,
